bias,positive,negative,sentiment
1,662,260,1.0
1,805,27,1.0
1,3018,46,1.0
1,3799,301,1.0
1,615,59,1.0
1,603,23,1.0
1,2992,16,1.0
1,3009,61,1.0
1,3286,375,1.0
1,634,140,1.0
1,4106,471,1.0
1,3213,263,1.0
1,642,550,1.0
1,14801,18,1.0
1,2964,2,1.0
1,3042,39,1.0
1,125,6,1.0
1,2975,19,1.0
1,3101,200,1.0
1,3886,379,1.0
1,3356,176,1.0
1,3020,41,1.0
1,3018,93,1.0
1,1097,104,1.0
1,3213,290,1.0
1,3137,172,1.0
1,628,22,1.0
1,805,27,1.0
1,3483,96,1.0
1,3044,92,1.0
1,2985,25,1.0
1,3634,258,1.0
1,690,153,1.0
1,108,0,1.0
1,579,19,1.0
1,602,70,1.0
1,3120,130,1.0
1,729,151,1.0
1,805,27,1.0
1,3480,230,1.0
1,3583,538,1.0
1,2961,2,1.0
1,4037,489,1.0
1,3242,201,1.0
1,142,44,1.0
1,3000,20,1.0
1,3051,117,1.0
1,3546,118,1.0
1,4015,359,1.0
1,805,27,1.0
1,3028,22,1.0
1,3060,117,1.0
1,2977,36,1.0
1,3356,367,1.0
1,3565,145,1.0
1,3388,498,1.0
1,645,128,1.0
1,3120,303,1.0
1,3060,142,1.0
1,3023,64,1.0
1,3021,9,1.0
1,1088,100,1.0
1,805,27,1.0
1,3250,194,1.0
1,3056,55,1.0
1,2982,11,1.0
1,3449,500,1.0
1,3365,240,1.0
1,644,192,1.0
1,6208,258,1.0
1,3912,260,1.0
1,2978,3,1.0
1,805,27,1.0
1,3147,196,1.0
1,591,70,1.0
1,2969,2,1.0
1,5932,18,1.0
1,856,510,1.0
1,1017,427,1.0
1,3033,51,1.0
1,3375,788,1.0
1,805,27,1.0
1,2966,6,1.0
1,6346,355,1.0
1,6681,386,1.0
1,3265,233,1.0
1,3200,298,1.0
1,125,117,1.0
1,3351,335,1.0
1,805,27,1.0
1,1078,95,1.0
1,2982,12,1.0
1,1136,124,1.0
1,554,29,1.0
1,3921,460,1.0
1,2979,36,1.0
1,3259,84,1.0
1,3159,309,1.0
1,1364,356,1.0
1,1051,97,1.0
1,805,27,1.0
1,3106,173,1.0
1,542,19,1.0
1,1061,425,1.0
1,35,30,1.0
1,3060,206,1.0
1,3572,227,1.0
1,672,592,1.0
1,3511,109,1.0
1,626,76,1.0
1,3432,485,1.0
1,2,3680,0.0
1,251,4090,0.0
1,10,3704,0.0
1,52,7447,0.0
1,256,3894,0.0
1,82,3820,0.0
1,118,3774,0.0
1,152,3888,0.0
1,2,7351,0.0
1,31,415,0.0
1,610,4390,0.0
1,1,3677,0.0
1,428,3885,0.0
1,146,3980,0.0
1,359,690,0.0
1,875,4688,0.0
1,3,3677,0.0
1,90,3833,0.0
1,164,4112,0.0
1,195,3759,0.0
1,183,3955,0.0
1,74,3798,0.0
1,240,4057,0.0
1,9,31,0.0
1,126,3865,0.0
1,104,820,0.0
1,14,3793,0.0
1,33,3723,0.0
1,45,3826,0.0
1,44,3705,0.0
1,238,4123,0.0
1,123,572,0.0
1,1,3676,0.0
1,13,3699,0.0
1,352,4056,0.0
1,48,3779,0.0
1,794,1228,0.0
1,335,4268,0.0
1,155,3704,0.0
1,53,3739,0.0
1,531,4074,0.0
1,540,4029,0.0
1,157,3874,0.0
1,238,3969,0.0
1,966,4051,0.0
1,422,247,0.0
1,232,3882,0.0
1,125,3861,0.0
1,2,388,0.0
1,360,720,0.0
1,54,3692,0.0
1,101,3984,0.0
1,34,3715,0.0
1,138,3965,0.0
1,294,662,0.0
1,243,711,0.0
1,15,3797,0.0
1,239,711,0.0
1,268,745,0.0
1,244,722,0.0
1,256,726,0.0
1,392,3977,0.0
1,287,4231,0.0
1,31,3931,0.0
1,2,399,0.0
1,106,3809,0.0
1,255,903,0.0
1,18,3919,0.0
1,336,515,0.0
1,140,3926,0.0
1,8,3685,0.0
1,183,4085,0.0
1,171,3932,0.0
1,37,3724,0.0
1,99,3817,0.0
1,100,3829,0.0
1,205,3831,0.0
1,140,3773,0.0
1,226,3852,0.0
1,90,741,0.0
1,19,635,0.0
1,85,3874,0.0
1,78,3800,0.0
1,58,435,0.0
1,63,3803,0.0
1,12,3701,0.0
1,17,3750,0.0
1,30,3739,0.0
1,2,3707,0.0
1,101,4039,0.0
1,199,687,0.0
1,14,3718,0.0
1,12,3689,0.0
1,71,3756,0.0
1,31,3722,0.0
1,414,4050,0.0
1,55,3739,0.0
1,112,3918,0.0
1,30,3777,0.0
1,205,3776,0.0
1,10,3699,0.0
1,556,4296,0.0
1,366,834,0.0
1,145,3846,0.0
1,393,4177,0.0
1,388,4021,0.0
1,238,4023,0.0
1,203,3846,0.0
1,99,3890,0.0
1,28,3765,0.0
1,19,3708,0.0
1,49,3719,0.0
1,478,4264,0.0
1,1,3676,0.0
1,535,4223,0.0
1,281,4144,0.0
1,1,3677,0.0
1,150,495,0.0
1,4,3678,0.0
1,5,396,0.0
1,116,3719,0.0
1,250,7778,0.0
1,164,3854,0.0
1,96,470,0.0
1,118,3943,0.0
1,123,7439,0.0
1,394,4069,0.0
1,115,3759,0.0
1,178,3879,0.0
1,117,3818,0.0
1,206,3771,0.0
1,27,3744,0.0
1,318,4090,0.0
1,199,3776,0.0
1,9,3693,0.0
1,134,3974,0.0
1,31,3710,0.0
1,62,3725,0.0
1,1,3675,0.0
1,69,3761,0.0
1,46,3734,0.0
1,69,433,0.0
1,13,3704,0.0
1,114,3797,0.0
1,1,3676,0.0
1,9,3695,0.0
1,21,3735,0.0
1,24,3732,0.0
1,319,3981,0.0
1,66,203,0.0
1,106,3941,0.0
1,230,3881,0.0
1,359,4160,0.0
1,14,3793,0.0
1,351,646,0.0
1,73,474,0.0
1,457,581,0.0
1,426,416,0.0
1,1,3682,0.0
1,329,4173,0.0
1,177,3990,0.0
1,18,3916,0.0
1,85,3889,0.0
1,403,3846,0.0
1,18,3703,0.0
1,1198,5060,0.0
1,225,3930,0.0
1,8,3705,0.0
1,563,4454,0.0
1,635,4644,0.0
1,117,4024,0.0
1,807,4668,0.0
1,53,3799,0.0
1,200,3833,0.0
1,189,3932,0.0
1,1,392,0.0
1,245,4105,0.0
1,166,677,0.0
1,221,3991,0.0
1,171,3847,0.0
1,53,3742,0.0
1,43,3714,0.0
1,10,3696,0.0
1,1,3675,0.0
1,379,4009,0.0
1,847,4329,0.0
1,41,3740,0.0
1,1,3675,0.0
1,113,3806,0.0
1,13,3709,0.0
1,481,4428,0.0
1,64,3752,0.0
1,1,3685,0.0
1,224,3866,0.0
1,196,4117,0.0
1,20,3698,0.0
1,116,3851,0.0
1,577,4103,0.0
1,46,3798,0.0
1,116,3766,0.0
1,192,4019,0.0
1,87,3727,0.0
1,6,3787,0.0
1,1,3676,0.0
1,6,3701,0.0
1,186,4053,0.0
1,54,3801,0.0
1,133,3837,0.0
1,292,7480,0.0
1,274,3971,0.0
1,237,3891,0.0
1,2,3676,0.0
1,120,3913,0.0
1,346,4070,0.0
1,19,3711,0.0
1,45,3707,0.0
1,278,3994,0.0
1,188,3857,0.0
1,109,503,0.0
1,186,3886,0.0
1,80,3995,0.0
1,2,3685,0.0
1,847,4333,0.0
1,132,3925,0.0
1,5,3691,0.0
1,45,3772,0.0
1,70,3984,0.0
1,232,3970,0.0
1,98,3845,0.0
1,2,3678,0.0
1,34,3714,0.0
1,5,3679,0.0
1,400,3946,0.0
1,78,3759,0.0
1,211,3963,0.0
1,295,4172,0.0
1,47,3700,0.0
1,5,3694,0.0
1,287,4185,0.0
1,346,4330,0.0
1,1,3676,0.0
1,24,3723,0.0
1,429,662,0.0
1,223,4113,0.0
1,18,3715,0.0
1,63,3720,0.0
1,7,3711,0.0
1,79,3783,0.0
1,11,3689,0.0
1,386,3921,0.0
1,468,4093,0.0
1,405,4159,0.0
1,79,3832,0.0
1,1053,4534,0.0
1,61,103,0.0
1,101,3781,0.0
1,47,3731,0.0
1,689,4629,0.0
1,284,4147,0.0
1,24,3729,0.0
1,223,3929,0.0
1,208,3849,0.0
1,26,173,0.0
1,1335,4177,0.0
1,21,3722,0.0
1,3,3678,0.0
1,532,4317,0.0
1,45,3729,0.0
1,82,3802,0.0
1,265,727,0.0
1,73,3867,0.0
1,280,3908,0.0
1,122,3811,0.0
1,76,3826,0.0
1,124,3932,0.0
1,32,3704,0.0
1,285,3914,0.0
1,127,3880,0.0
1,111,124,0.0
1,59,3774,0.0
1,767,4608,0.0
1,10,3691,0.0
1,111,3846,0.0
1,79,3834,0.0
1,337,4018,0.0
1,5,3678,0.0
1,152,644,0.0
1,41,3836,0.0
1,333,737,0.0
1,45,3790,0.0
1,534,7913,0.0
1,182,3949,0.0
1,479,4321,0.0
1,233,3974,0.0
1,318,4167,0.0
1,111,524,0.0
1,468,4372,0.0
1,186,3845,0.0
1,28,3757,0.0
1,178,3821,0.0
1,145,3863,0.0
1,273,3923,0.0
1,20,3710,0.0
1,10,3683,0.0
1,3,3683,0.0
1,476,4102,0.0
1,31,3801,0.0
1,250,4003,0.0
1,206,4097,0.0
1,335,4213,0.0
1,5,3682,0.0
1,18,3914,0.0
1,132,3866,0.0
1,200,4054,0.0
1,130,3826,0.0
1,751,4490,0.0
1,102,3854,0.0
1,773,4218,0.0
1,53,3720,0.0
1,72,3863,0.0
1,1,3675,0.0
1,1,3676,0.0
1,385,863,0.0
1,291,796,0.0
1,388,4459,0.0
1,121,4007,0.0
1,8,3694,0.0
1,209,3845,0.0
1,320,4228,0.0
1,23,3747,0.0
1,291,4020,0.0
1,97,595,0.0
1,47,3820,0.0
1,502,1155,0.0
1,104,3786,0.0
1,86,3885,0.0
1,19,3716,0.0
1,1,3680,0.0
1,213,240,0.0
1,3,3682,0.0
1,27,3722,0.0
1,150,3962,0.0
1,288,3986,0.0
1,264,3970,0.0
1,4,3686,0.0
1,1,3676,0.0
1,208,4022,0.0
1,204,297,0.0
1,175,4060,0.0
1,50,3852,0.0
1,1113,4509,0.0
1,75,3744,0.0
1,15,3708,0.0
1,115,3900,0.0
1,13,3691,0.0
1,90,3825,0.0
1,30,3713,0.0
1,143,3875,0.0
1,354,3859,0.0
1,237,621,0.0
1,51,3823,0.0
1,506,4087,0.0
1,93,3793,0.0
1,16,3807,0.0
1,125,18516,0.0
1,3,404,0.0
1,706,4411,0.0
1,531,1022,0.0
1,52,3744,0.0
1,230,4007,0.0
1,167,3949,0.0
1,403,4313,0.0
1,249,830,0.0
1,4,3692,0.0
1,121,7515,0.0
1,190,3799,0.0
1,34,3945,0.0
1,560,765,0.0
1,1,3675,0.0
1,250,4095,0.0
1,146,3893,0.0
1,250,4067,0.0
1,59,438,0.0
1,365,4335,0.0
1,112,3750,0.0
1,347,4057,0.0
1,18,3735,0.0
1,221,3893,0.0
1,224,3867,0.0
1,8,3680,0.0
1,69,3766,0.0
1,117,3827,0.0
1,92,504,0.0
1,78,3920,0.0
1,8,3696,0.0
1,226,3855,0.0
1,1,3676,0.0
1,55,3742,0.0
1,362,965,0.0
1,380,4099,0.0
1,123,473,0.0
1,18,3915,0.0
1,204,4074,0.0
1,180,282,0.0
1,229,3931,0.0
1,248,4019,0.0
1,19,3715,0.0
1,44,3749,0.0
1,35,3756,0.0
1,358,4077,0.0
1,345,3818,0.0
1,45,3754,0.0
1,74,3694,0.0
1,885,4383,0.0
1,78,3889,0.0
1,188,3794,0.0
1,378,4344,0.0
1,41,3719,0.0
1,1,3676,0.0
1,356,4038,0.0
1,757,4164,0.0
1,180,3881,0.0
1,160,3793,0.0
1,689,4203,0.0
1,1,3680,0.0
1,137,3840,0.0
1,1025,4868,0.0
1,32,3758,0.0
1,511,4362,0.0
1,1472,1321,0.0
1,37,3749,0.0
1,341,4112,0.0
1,533,865,0.0
1,18,3914,0.0
1,589,4249,0.0
1,29,3710,0.0
1,427,4305,0.0
1,24,3715,0.0
1,76,3766,0.0
1,96,3893,0.0
1,218,3951,0.0
1,118,3863,0.0
1,16,3790,0.0
1,2,3680,0.0
1,23,3712,0.0
1,351,664,0.0
1,5,3683,0.0
1,838,1274,0.0
1,104,4038,0.0
1,290,3963,0.0
1,79,3869,0.0
1,282,3979,0.0
1,20,3703,0.0
1,196,4088,0.0
1,170,3875,0.0
1,69,273,0.0
1,52,3712,0.0
1,11,3680,0.0
1,80,3786,0.0
1,14,3795,0.0
1,21,3814,0.0
1,277,4078,0.0
1,1,3676,0.0
1,719,4374,0.0
1,78,3879,0.0
1,171,4009,0.0
1,125,3869,0.0
1,191,4001,0.0
1,318,4130,0.0
1,55,3789,0.0
1,134,3878,0.0
1,32,3726,0.0
1,76,3764,0.0
1,127,3881,0.0
1,153,3978,0.0
1,23,3724,0.0
1,1,3676,0.0
1,35,3838,0.0
1,1,3678,0.0
1,120,3811,0.0
1,38,3851,0.0
1,226,3949,0.0
1,273,4015,0.0
1,96,7517,0.0
1,39,3716,0.0
1,150,3961,0.0
1,116,3891,0.0
1,14,3706,0.0
1,1,3678,0.0
1,231,4137,0.0
1,9,3708,0.0
1,96,3745,0.0
1,55,3780,0.0
1,8,3680,0.0
1,1,3679,0.0
1,363,746,0.0
1,51,3763,0.0
1,3,395,0.0
1,86,493,0.0
1,82,3759,0.0
1,239,3965,0.0
1,94,3949,0.0
1,402,4356,0.0
1,18,3697,0.0
1,542,4560,0.0
1,14,3705,0.0
1,0,387,0.0
1,115,641,0.0
1,113,3871,0.0
1,67,3828,0.0
1,11,407,0.0
1,314,4184,0.0
1,1182,4843,0.0
1,502,4064,0.0
1,1,3678,0.0
1,700,4674,0.0
1,338,4064,0.0
1,85,284,0.0
1,179,3959,0.0
1,19,3919,0.0
1,108,3884,0.0
1,9,3703,0.0
1,430,4139,0.0
1,153,3878,0.0
1,115,3938,0.0
1,611,4399,0.0
1,153,3909,0.0
1,71,3763,0.0
1,48,3960,0.0
1,512,4540,0.0
1,18,3914,0.0
1,371,3968,0.0
1,29,3735,0.0
1,487,4322,0.0
1,55,3692,0.0
1,424,4366,0.0
1,261,3863,0.0
1,485,4193,0.0
1,603,4283,0.0
1,636,4515,0.0
1,350,711,0.0
1,35,75,0.0
1,13,3688,0.0
1,35,3755,0.0
1,29,3711,0.0
1,243,4040,0.0
1,130,3869,0.0
1,218,4007,0.0
1,230,3813,0.0
1,587,3883,0.0
1,336,792,0.0
1,7,7365,0.0
1,211,3910,0.0
1,727,4550,0.0
1,676,4276,0.0
1,114,3864,0.0
1,152,4037,0.0
1,37,3838,0.0
1,23,3729,0.0
1,939,5024,0.0
1,117,3838,0.0
1,1,391,0.0
1,60,3819,0.0
1,41,3736,0.0
1,249,3981,0.0
1,147,3817,0.0
1,93,3798,0.0
1,18,3915,0.0
1,286,899,0.0
1,60,417,0.0
1,420,4221,0.0
1,23,3712,0.0
1,3,3683,0.0
1,77,3806,0.0
1,161,653,0.0
1,8,3687,0.0
1,824,4202,0.0
1,76,3790,0.0
1,22,3707,0.0
1,465,4185,0.0
1,42,445,0.0
1,333,4039,0.0
1,9,3684,0.0
1,772,4196,0.0
1,368,4074,0.0
1,7,3690,0.0
1,143,664,0.0
1,930,4751,0.0
1,1,3677,0.0
1,146,663,0.0
1,192,3759,0.0
1,14,3702,0.0
1,8,3714,0.0
1,57,3716,0.0
1,25,3703,0.0
1,99,3780,0.0
1,30,401,0.0
1,69,3722,0.0
1,92,3764,0.0
1,1,3677,0.0
1,8,3682,0.0
1,68,3896,0.0
1,151,3841,0.0
1,1,3678,0.0
1,162,769,0.0
1,673,4503,0.0
1,717,4169,0.0
1,89,3878,0.0
1,751,7957,0.0
1,5,3678,0.0
1,360,7569,0.0
1,27,3934,0.0
1,25,3718,0.0
1,473,4310,0.0
1,20,3944,0.0
1,54,3715,0.0
1,121,3948,0.0
1,348,4120,0.0
1,1,3677,0.0
1,140,3837,0.0
1,5,3693,0.0
1,170,3865,0.0
1,1,3676,0.0
1,362,3843,0.0
1,49,3686,0.0
1,149,585,0.0
1,45,3745,0.0
1,20,3924,0.0
1,1,3677,0.0
1,16,3710,0.0
1,129,3790,0.0
1,174,3845,0.0
1,380,4158,0.0
1,1,3676,0.0
1,313,4102,0.0
1,370,4177,0.0
1,7,3690,0.0
1,42,3854,0.0
1,126,3942,0.0
1,55,3724,0.0
1,37,3721,0.0
1,78,3752,0.0
1,566,4283,0.0
1,49,3685,0.0
1,323,3947,0.0
1,273,7658,0.0
1,15,3690,0.0
1,193,3836,0.0
1,111,3804,0.0
1,301,3953,0.0
1,30,3738,0.0
1,2,3678,0.0
1,105,3794,0.0
1,316,4088,0.0
1,360,4510,0.0
1,68,3899,0.0
1,16,3715,0.0
1,133,3784,0.0
1,56,3757,0.0
1,140,3808,0.0
1,58,3742,0.0
1,64,3774,0.0
1,195,3802,0.0
1,421,4214,0.0
1,98,3882,0.0
1,109,3788,0.0
1,1,3676,0.0
1,21,3739,0.0
1,373,827,0.0
1,241,3951,0.0
1,596,4297,0.0
1,188,3857,0.0
1,142,683,0.0
1,224,3776,0.0
1,64,3816,0.0
1,51,918,0.0
1,143,3831,0.0
1,440,7876,0.0
1,17,3708,0.0
1,216,4098,0.0
1,127,3895,0.0
1,54,3683,0.0
1,383,4151,0.0
1,145,4066,0.0
1,70,460,0.0
1,262,3833,0.0
1,196,3956,0.0
1,75,3733,0.0
1,166,227,0.0
1,1,389,0.0
1,103,3939,0.0
1,291,3971,0.0
1,229,3876,0.0
1,55,3739,0.0
1,144,3899,0.0
1,158,3779,0.0
1,48,11140,0.0
1,4,3679,0.0
1,85,3927,0.0
1,174,3846,0.0
1,104,526,0.0
1,8,3781,0.0
1,537,4300,0.0
1,78,3774,0.0
1,10,3695,0.0
1,2,3688,0.0
1,322,3947,0.0
1,256,4204,0.0
1,1,3675,0.0
1,1,3676,0.0
1,439,4221,0.0
1,13,3698,0.0
1,141,3966,0.0
1,8,400,0.0
1,39,3725,0.0
1,122,3772,0.0
1,68,3722,0.0
1,188,3837,0.0
1,204,3925,0.0
1,19,3733,0.0
1,456,4132,0.0
1,16,439,0.0
1,111,666,0.0
1,306,4151,0.0
1,230,4053,0.0
1,73,3837,0.0
1,9,3704,0.0
1,19,425,0.0
1,153,3937,0.0
1,159,3811,0.0
1,176,4037,0.0
1,67,3894,0.0
1,39,3810,0.0
1,59,3787,0.0
1,3,3687,0.0
1,3,3687,0.0
1,70,3793,0.0
1,151,3910,0.0
1,180,4034,0.0
1,31,3695,0.0
1,2,3677,0.0
1,1,3676,0.0
1,2,3677,0.0
1,14,3793,0.0
1,163,3987,0.0
1,83,3920,0.0
1,354,3855,0.0
1,164,597,0.0
1,408,4229,0.0
1,585,4422,0.0
1,60,519,0.0
1,382,7934,0.0
1,118,7619,0.0
1,245,431,0.0
1,118,3950,0.0
1,184,566,0.0
1,13,3718,0.0
1,194,3867,0.0
1,25,3938,0.0
1,118,434,0.0
1,288,4059,0.0
1,53,11072,0.0
1,1,3676,0.0
1,12,3724,0.0
1,14,3718,0.0
1,112,3968,0.0
1,213,3942,0.0
1,33,3726,0.0
1,23,3926,0.0
1,153,3833,0.0
1,54,3683,0.0
1,384,4490,0.0
1,611,4329,0.0
1,295,3892,0.0
1,274,4216,0.0
1,692,4480,0.0
1,106,526,0.0
1,297,639,0.0
1,358,4080,0.0
1,337,3803,0.0
1,109,3831,0.0
1,416,3972,0.0
1,54,3787,0.0
1,58,3915,0.0
1,746,4318,0.0
1,1,3683,0.0
1,2,3682,0.0
1,13,3691,0.0
1,225,3889,0.0
1,175,3899,0.0
1,44,3727,0.0
1,206,3948,0.0
1,180,3901,0.0
1,192,3758,0.0
1,29,3702,0.0
1,306,3913,0.0
1,13,3706,0.0
1,190,3933,0.0
1,248,450,0.0
1,26,3681,0.0
1,420,3994,0.0
1,856,4411,0.0
1,63,3732,0.0
1,447,4095,0.0
1,462,3967,0.0
1,72,3695,0.0
1,154,3860,0.0
1,194,3875,0.0
1,72,3806,0.0
1,340,3805,0.0
1,71,166,0.0
1,401,4044,0.0
1,8,3701,0.0
1,187,3852,0.0
1,1,3719,0.0
1,31,3772,0.0
1,38,3728,0.0
1,60,3730,0.0
1,242,4079,0.0
1,239,4002,0.0
1,183,861,0.0
1,258,3900,0.0
1,269,3989,0.0
1,526,985,0.0
1,18,3749,0.0
1,360,757,0.0
1,307,4035,0.0
1,471,4040,0.0
1,2,3679,0.0
1,137,3903,0.0
1,326,4078,0.0
1,362,4097,0.0
1,297,4008,0.0
1,50,3708,0.0
1,25,3704,0.0
1,23,3712,0.0
1,16,3710,0.0
1,3,3684,0.0
1,22,438,0.0
1,129,764,0.0
1,487,4265,0.0
1,219,4063,0.0
1,75,576,0.0
1,171,3950,0.0
1,133,3808,0.0
1,49,3739,0.0
1,28,3720,0.0
1,238,3991,0.0
1,1,3678,0.0
1,85,3802,0.0
1,14,402,0.0
1,87,3994,0.0
1,540,4202,0.0
1,467,4164,0.0
1,222,3839,0.0
1,88,3846,0.0
1,170,3903,0.0
1,34,662,0.0
1,360,862,0.0
1,24,3691,0.0
1,60,3840,0.0
1,606,910,0.0
1,1,3676,0.0
1,213,4087,0.0
1,1,3675,0.0
1,129,3787,0.0
1,213,3950,0.0
1,180,3892,0.0
1,425,864,0.0
1,151,3973,0.0
1,18,3914,0.0
1,11,407,0.0
1,16,3788,0.0
1,39,3716,0.0
1,63,3742,0.0
1,58,3746,0.0
1,462,4176,0.0
1,157,3775,0.0
1,260,3969,0.0
1,206,3885,0.0
1,600,4269,0.0
1,0,386,0.0
1,142,3840,0.0
1,118,3782,0.0
1,371,4147,0.0
1,2,3677,0.0
1,96,3910,0.0
1,17,3735,0.0
1,249,3983,0.0
1,137,3924,0.0
1,412,4339,0.0
1,97,3710,0.0
1,279,3935,0.0
1,254,7770,0.0
1,54,3695,0.0
1,190,4104,0.0
1,347,4330,0.0
1,91,4030,0.0
1,71,3768,0.0
1,781,4485,0.0
1,429,4210,0.0
1,463,4388,0.0
1,20,3729,0.0
1,124,3856,0.0
1,299,4403,0.0
1,2,391,0.0
1,1189,4745,0.0
1,191,3731,0.0
1,545,3797,0.0
1,41,3750,0.0
1,168,4226,0.0
1,542,851,0.0
1,320,4000,0.0
1,320,948,0.0
1,44,3828,0.0
1,144,4048,0.0
1,494,4234,0.0
1,1,3677,0.0
1,41,3735,0.0
1,1021,8144,0.0
1,1,3679,0.0
1,3,3684,0.0
1,296,4082,0.0
1,225,3938,0.0
1,64,3750,0.0
1,315,3990,0.0
1,298,3956,0.0
1,703,4584,0.0
1,102,3767,0.0
1,230,3962,0.0
1,110,4071,0.0
1,20,3919,0.0
1,92,3766,0.0
1,14,3690,0.0
1,1,3675,0.0
1,163,3987,0.0
1,4,3689,0.0
1,104,3891,0.0
1,274,3971,0.0
1,240,4093,0.0
1,57,3815,0.0
1,1,3675,0.0
1,2,3681,0.0
1,872,4805,0.0
1,3,3677,0.0
1,165,7699,0.0
1,498,4393,0.0
1,155,3936,0.0
1,72,3861,0.0
1,227,3842,0.0
1,181,3894,0.0
1,131,3790,0.0
1,272,7599,0.0
1,235,690,0.0
1,180,3860,0.0
1,128,3819,0.0
1,445,3998,0.0
1,31,3725,0.0
1,58,3731,0.0
1,8,3691,0.0
1,86,7678,0.0
1,62,3682,0.0
1,66,3845,0.0
1,116,3723,0.0
1,32,71,0.0
1,335,4216,0.0
1,8,3683,0.0
1,360,3987,0.0
1,687,4704,0.0
1,215,3877,0.0
1,254,306,0.0
1,6,3712,0.0
1,577,4160,0.0
1,496,4101,0.0
1,30,3725,0.0
1,30,3725,0.0
1,12,3705,0.0
1,134,3859,0.0
1,953,4108,0.0
1,236,686,0.0
1,488,4144,0.0
1,124,4002,0.0
1,123,3918,0.0
1,337,3803,0.0
1,30,3725,0.0
1,271,3992,0.0
1,1,3675,0.0
1,19,3739,0.0
1,482,889,0.0
1,485,4210,0.0
1,63,3784,0.0
1,490,4198,0.0
1,40,7422,0.0
1,102,468,0.0
1,203,3940,0.0
1,56,3745,0.0
1,77,3878,0.0
1,78,600,0.0
1,93,3694,0.0
1,260,3855,0.0
1,27,3723,0.0
1,7,3693,0.0
1,349,4288,0.0
1,496,4217,0.0
1,38,3708,0.0
1,103,3849,0.0
1,55,3728,0.0
1,150,3922,0.0
1,105,3835,0.0
1,129,3955,0.0
1,59,3766,0.0
1,2,3682,0.0
1,1,3676,0.0
1,2,3678,0.0
1,134,3822,0.0
1,357,4097,0.0
1,102,132,0.0
1,32,3753,0.0
1,632,4491,0.0
1,54,3787,0.0
1,184,3841,0.0
1,412,4174,0.0
1,3,3682,0.0
1,471,8176,0.0
1,77,3773,0.0
1,6,3692,0.0
1,68,3751,0.0
1,112,4021,0.0
1,334,4058,0.0
1,36,3754,0.0
1,331,773,0.0
1,121,3821,0.0
1,113,3897,0.0
1,248,3836,0.0
1,39,3716,0.0
1,101,864,0.0
1,207,4012,0.0
1,218,3763,0.0
1,680,4629,0.0
1,59,3710,0.0
1,51,3754,0.0
1,284,4175,0.0
1,1,3687,0.0
1,183,3790,0.0
1,160,3853,0.0
1,388,4134,0.0
1,1,3678,0.0
1,2,3687,0.0
1,455,4086,0.0
1,6,3689,0.0
1,172,495,0.0
1,1,3680,0.0
1,59,3822,0.0
1,42,3735,0.0
1,35,3701,0.0
1,65,3733,0.0
1,91,3897,0.0
1,129,3787,0.0
1,32,3704,0.0
1,4,3688,0.0
1,207,3887,0.0
1,3,3678,0.0
1,11,3690,0.0
1,348,782,0.0
1,19,3916,0.0
1,25,3692,0.0
1,14,3795,0.0
1,96,3903,0.0
1,980,4846,0.0
1,32,3723,0.0
1,177,3859,0.0
1,2,3679,0.0
1,358,3847,0.0
1,82,3918,0.0
1,79,3795,0.0
1,1,3678,0.0
1,1,3676,0.0
1,299,4100,0.0
1,191,3826,0.0
1,516,4517,0.0
1,9,7357,0.0
1,154,4059,0.0
1,147,3771,0.0
1,811,4724,0.0
1,385,4048,0.0
1,194,3943,0.0
1,38,3812,0.0
1,33,3951,0.0
1,170,3811,0.0
1,487,4052,0.0
1,384,4083,0.0
1,753,4563,0.0
1,71,3766,0.0
1,495,4399,0.0
1,50,52,0.0
1,24,423,0.0
1,22,14748,0.0
1,110,3924,0.0
1,585,4187,0.0
1,208,3988,0.0
1,216,641,0.0
1,584,4180,0.0
1,106,3800,0.0
1,21,3916,0.0
1,29,3925,0.0
1,326,4115,0.0
1,13,3691,0.0
1,97,486,0.0
1,89,3774,0.0
1,190,3867,0.0
1,151,3951,0.0
1,166,3826,0.0
1,348,3857,0.0
1,142,3844,0.0
1,16,3747,0.0
1,188,3857,0.0
1,20,3919,0.0
1,255,3938,0.0
1,36,666,0.0
1,4,3686,0.0
1,119,3914,0.0
1,19,3739,0.0
1,301,389,0.0
1,197,991,0.0
1,200,743,0.0
1,21,3707,0.0
1,1022,4678,0.0
1,56,3809,0.0
1,1,3676,0.0
1,17,3685,0.0
1,166,4024,0.0
1,202,4055,0.0
1,188,3994,0.0
1,6,3712,0.0
1,18,3914,0.0
1,424,4128,0.0
1,305,4107,0.0
1,31,537,0.0
1,8,3691,0.0
1,295,4080,0.0
1,1,3675,0.0
1,107,3774,0.0
1,247,4104,0.0
1,238,3992,0.0
1,99,3754,0.0
1,152,3830,0.0
1,71,3780,0.0
1,66,3785,0.0
1,253,3939,0.0
1,122,3934,0.0
1,29,3700,0.0
1,869,4995,0.0
1,35,3808,0.0
1,166,3995,0.0
1,279,3958,0.0
1,59,3734,0.0
1,2,389,0.0
1,20,3724,0.0
1,4,3701,0.0
1,417,3988,0.0
1,189,570,0.0
1,608,4478,0.0
1,544,4200,0.0
1,707,4597,0.0
1,26,405,0.0
1,1,3676,0.0
1,97,3806,0.0
1,280,22290,0.0
1,253,3842,0.0
1,205,7660,0.0
1,173,755,0.0
1,57,3715,0.0
1,86,3736,0.0
1,19,397,0.0
1,156,3856,0.0
